event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_best,month
ECU4465,2023-01-09,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Labor Group (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Santo Domingo De Los Tsachilas,Santo Domingo,no especificado,Santo Domingo de los Tsachilas,-0.2531,-79.1754,1,El Diario (Ecuador),National,"On 9 January 2023, in Santo Domingo de los Tsachilas (Santo Domingo de los Tsachilas), several armed men attacked and kidnapped two men as they were driving a moving van on a road between the San Gabriel del Baba and Julio Moreno Espinosa communities. The two men were transporting furniture. The armed men intercepted the truck and hit the truck driver in the neck with blunt objects after he resisted. The attackers stole the truck and drove the two men to a rural area and contacted the truck driver's family to demand a ransom of USD 3,000 for their exchange. Once released around midnight into the morning of 10 January, the truck driver was taken to a local hospital, where he died from his wounds. 1 fatality.",1,no especificado,1754409739,27448.0,88807,261537.0,1
ECU9466,2023-01-09,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,El Comercio (Ecuador); El Universo (Ecuador); Primicias,National,"On 9 January 2023, in Guayaquil - Ximena (Guayas), an unknown number of armed men with rifles opened fire on a group of people outside a house in the Guasmo Sur neighborhood, injuring a couple and a newborn baby with at least 15 gunshots. The baby died shortly after the attack, while the couple was rushed to the hospital. Authorities have not identified the perpetrators or their motives. The victims had no criminal record. There were no fatalities.",1,no especificado,1755119489,52896.0,159616,329358.0,1
ECU10111,2023-01-10,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (China),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil,-2.1477,-79.9166,1,El Universo (Ecuador),National,"On 10 January 2023, in Guayaquil (Guayas), two unidentified armed assailants on a motorcycle, shot and killed a Chinese national in a drive-by shooting on the streets Pichincha and Sucre. At least three shots were fired at the victim. No arrests were made and the motives remain unclear. 1 fatality.",1,no especificado,1754409739,47629.0,168525,460932.0,1
ECU4467,2023-01-10,2023,2,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Puerto Lopez,no especificado,Puerto Lopez,-1.5546,-80.8089,1,El Diario (Ecuador),Subnational,"Around 10 January 2023 (as reported), in Puerto Lopez (Manabi), a man was killed by an unknown group and his body was found with hands tied in the back of a transport truck along Pompeyo Guerra and Garcia Moreno streets. Authorities report that the man died from asphyxiation in the container of the truck. 1 fatality.",1,no especificado,1754409739,7554.0,13087,14295.0,1
ECU10112,2023-01-11,2023,2,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,El Universo (Ecuador),National,"Around 11 January 2023 (as reported), in Guayaquil - Tarqui (Guayas), unidentified assailants killed two people, dismembered their bodies, and placed the remains in multiple bags in the Juan Montalvo neighborhood. Authorities have yet to identify the victims and the perpetrators. 2 fatalities.",2,no especificado,1754409739,53747.0,165748,517128.0,1
ECU10687,2023-01-11,2023,2,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Taxi/Bus Drivers (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,El Oro,Arenillas,no especificado,Colembas,-3.4943,-80.0432,1,Machala Movil,Subnational,"Around 11 January 2023 (as reported), in Colembas (Arenillas, El Oro), a male informal taxi driver was shot and killed and his dead body was found, with signs of torture. The victim had been reported missing since the night of 9 January. The man's burned vehicle was later found in Santa Rosa. The number of perpetrators is unknown. The authorship and motivation are unknown. 1 fatality.",1,no especificado,1754409739,133.0,381,4727.0,1
ECU4470,2023-01-11,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,1,Machala Movil,Subnational,"On 11 January 2023, in Machala (El Oro), two armed men riding a motorcycle killed a man while he was standing outside of a house in a drive-by shooting in the Primevera 2 neighborhood. The man was standing in front of the house and chatting with a group of people when the two armed men arrived and targeted him, delivering various shots to his head. There is no further information on the identity of the victim or identity or motivation of the attackers. 1 fatality.",1,no especificado,1754409739,36030.0,115017,229475.0,1
ECU4471,2023-01-11,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,1,El Diario (Ecuador),National,"On 11 January 2023, in Machala (El Oro), two armed individuals riding a motorcycle attacked a father and son in a drive-by shooting along Juan Montalvo and 4 Agosto streets. The father and son were riding a motorcycle when the men intercepted them. The man was killed and his son was gravely injured with a gunshot wound in the abdomen. There is no further information on the identity or motivation of the attackers. 1 fatality.",1,no especificado,1754409739,36030.0,115017,229475.0,1
ECU4472,2023-01-11,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Sucre,no especificado,Bahia de Caraquez,-0.5979,-80.4237,1,El Diario (Ecuador),Subnational,"On 11 January 2023, in Bahia de Caraquez (Manabi), a group of men riding motorcycles killed a man in a drive-by shooting on a central street of the Leonidas Plaza area. The armed men drove around the victim in circles before shooting him. There is no further information on the identity or motivation of the attackers. 1 fatality.",1,no especificado,1754354897,4432.0,6696,28151.0,1
ECU4474,2023-01-11,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,El Diario (Ecuador),National,"On 11 January 2023, in Guayaquil - Tarqui (Guayas), at least eight armed individuals shot and killed a man at his house in the Nueva Prosperina sector. The armed man arrived on various motorcycles and entered the house of the victim, shooting him various times. The mother of the victim was present, but was left uninjured by the attackers. Authorities indicate that the victim had no criminal record. There is no further information on the identity or motivation of the attackers. 1 fatality.",1,no especificado,1754409739,53747.0,165748,517128.0,1
ECU10009,2023-01-12,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Women (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Jaramijo,no especificado,Jaramijo,-0.9489,-80.6381,1,El Universo (Ecuador),National,"On 12 January 2023, in Jaramijo (Manabi), an unidentified gunman shot a woman while she was driving in the Punta Blanca sector. The victim was critically injured and transported to the hospital, where she later died. Shortly after the attack, a vehicle was found burned nearby, suspected to have been used by the assailants. No arrests were made and the motives remain unclear. 1 fatality.",1,no especificado,1756165952,7926.0,17296,38281.0,1
ECU4476,2023-01-12,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Venezuela),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,1,El Diario (Ecuador); El Universo (Ecuador),Subnational-National,"On 12 January 2023, in Manta (Manabi), at least two armed men shot and killed a Venezuelan man at a public sporting complex in the Ciudadela La Pradera neighborhood. The armed men arrived on a motorcycle, after which one of the men approached the victim on foot and opened fire, escaping the same way he arrived. Another person was injured by a stray bullet. There is no further information in the identity or motivation of the attackers. 1 fatality.",1,no especificado,1756165952,34423.0,80380,273226.0,1
ECU3280,2023-01-13,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),MRC: Citizen Revolution Movement,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Olmedo,no especificado,Olmedo,-1.3956,-80.2078,1,El Comercio (Ecuador); El Universo (Ecuador); Primicias,National,"On 13 January 2023, in Olmedo (Manabi), two unidentified armed assailants on a motorcycle shot and killed a businessman, supporter, and assistant to the mayoral candidate of the Citizen Revolution Movement during a political rally in Briones (drive-by). The perpetrators fled the scene and no arrests were made. The motives behind the attack remain unclear. 1 fatality.",1,no especificado,1762829418,1988.0,2729,5342.0,1
ECU3562,2023-01-13,2023,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),Unidentified Communal Group (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,Diario Extra (Ecuador); El Comercio (Ecuador); El Telegrafo; El Universo (Ecuador); Expreso; Primicias,National,"On 13 January 2023, in Guayaquil - Tarqui (Guayas), two armed assailants on a motorcycle shot and killed a community leader in his car near Los Ceibos in a drive-by shooting. The perpetrators later abandoned the stolen motorcycle and fled in a car. The victim was known for his work in the Los Ceibos community and for taking steps in improving local security alongside the police force. On 14 January, after several police raids, seven men with linked to the attack were arrested. 1 fatality.",1,no especificado,1764632998,53747.0,165748,517128.0,1
